timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419258,19407,Monolithic-based client,200,,client-to-application (GET) 1-1194,text,true,,264325,127,863,863,http://172.31.47.81/sensing/data,3713,0,6
1672296418879,19787,Monolithic-based client,200,,client-to-application (GET) 1-851,text,true,,264325,127,862,862,http://172.31.47.81/sensing/data,2990,0,6
1672296419687,18979,Monolithic-based client,200,,client-to-application (GET) 1-1420,text,true,,264325,127,862,862,http://172.31.47.81/sensing/data,4215,0,11
1672296419863,18803,Monolithic-based client,200,,client-to-application (GET) 1-1668,text,true,,264325,127,860,860,http://172.31.47.81/sensing/data,4334,0,6
1672296419161,19506,Monolithic-based client,200,,client-to-application (GET) 1-1112,text,true,,264325,127,859,859,http://172.31.47.81/sensing/data,4292,0,8
1672296420045,18622,Monolithic-based client,200,,client-to-application (GET) 1-1861,text,true,,264325,127,859,859,http://172.31.47.81/sensing/data,7111,0,121
1672296419114,19553,Monolithic-based client,200,,client-to-application (GET) 1-1060,text,true,,264325,127,857,857,http://172.31.47.81/sensing/data,4532,0,0
1672296419137,19530,Monolithic-based client,200,,client-to-application (GET) 1-1080,text,true,,264325,127,857,857,http://172.31.47.81/sensing/data,3588,0,1
1672296418710,19957,Monolithic-based client,200,,client-to-application (GET) 1-706,text,true,,264325,127,857,857,http://172.31.47.81/sensing/data,3883,0,4
1672296418868,19804,Monolithic-based client,200,,client-to-application (GET) 1-842,text,true,,264325,127,854,854,http://172.31.47.81/sensing/data,3425,0,3
1672296419020,19653,Monolithic-based client,200,,client-to-application (GET) 1-986,text,true,,264325,127,853,853,http://172.31.47.81/sensing/data,4505,0,2
1672296419833,18847,Monolithic-based client,200,,client-to-application (GET) 1-1631,text,true,,264325,127,852,852,http://172.31.47.81/sensing/data,4059,0,11
1672296419033,19648,Monolithic-based client,200,,client-to-application (GET) 1-999,text,true,,264325,127,851,851,http://172.31.47.81/sensing/data,4804,0,2
1672296419808,18873,Monolithic-based client,200,,client-to-application (GET) 1-1608,text,true,,264325,127,850,850,http://172.31.47.81/sensing/data,4701,0,9
1672296418821,19860,Monolithic-based client,200,,client-to-application (GET) 1-800,text,true,,264325,127,850,850,http://172.31.47.81/sensing/data,3483,0,5
1672296419655,19028,Monolithic-based client,200,,client-to-application (GET) 1-1399,text,true,,264325,127,848,848,http://172.31.47.81/sensing/data,4382,0,16
1672296419955,18728,Monolithic-based client,200,,client-to-application (GET) 1-1760,text,true,,264325,127,848,848,http://172.31.47.81/sensing/data,4802,0,17
1672296419174,19510,Monolithic-based client,200,,client-to-application (GET) 1-1128,text,true,,264325,127,846,846,http://172.31.47.81/sensing/data,4304,0,3
1672296418329,20355,Monolithic-based client,200,,client-to-application (GET) 1-374,text,true,,264325,127,845,845,http://172.31.47.81/sensing/data,4408,0,3
1672296418351,20341,Monolithic-based client,200,,client-to-application (GET) 1-410,text,true,,264325,127,844,844,http://172.31.47.81/sensing/data,3116,0,6
1672296419644,19048,Monolithic-based client,200,,client-to-application (GET) 1-1382,text,true,,264325,127,843,843,http://172.31.47.81/sensing/data,5400,0,1016
1672296418564,20128,Monolithic-based client,200,,client-to-application (GET) 1-586,text,true,,264325,127,842,842,http://172.31.47.81/sensing/data,3305,0,6
1672296419284,19409,Monolithic-based client,200,,client-to-application (GET) 1-1213,text,true,,264325,127,841,841,http://172.31.47.81/sensing/data,4657,0,9
1672296419745,18948,Monolithic-based client,200,,client-to-application (GET) 1-1518,text,true,,264325,127,840,840,http://172.31.47.81/sensing/data,3925,0,8
