timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672301142764,12223,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2940,text,true,,263988,191,2064,2064,http://172.31.37.72/sensing/data,12183,0,6
1672301142766,12230,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2945,text,true,,263988,191,2063,2063,http://172.31.37.72/sensing/data,12198,0,5
1672301142765,12231,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2942,text,true,,263988,191,2062,2062,http://172.31.37.72/sensing/data,12199,0,5
1672301142762,12235,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2937,text,true,,263988,191,2061,2061,http://172.31.37.72/sensing/data,12194,0,8
1672301142767,12244,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2944,text,true,,263988,191,2060,2060,http://172.31.37.72/sensing/data,12203,0,3
1672301142764,12248,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2941,text,true,,263988,191,2059,2059,http://172.31.37.72/sensing/data,12209,0,6
1672301142766,12247,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2946,text,true,,263988,191,2058,2058,http://172.31.37.72/sensing/data,12197,0,4
1672301142767,12247,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2947,text,true,,263988,191,2057,2057,http://172.31.37.72/sensing/data,12221,0,3
1672301142765,12254,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2943,text,true,,263988,191,2056,2056,http://172.31.37.72/sensing/data,12223,0,5
1672301142773,12250,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2953,text,true,,263988,191,2055,2055,http://172.31.37.72/sensing/data,12241,0,10
1672301142774,12250,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2954,text,true,,263988,191,2054,2054,http://172.31.37.72/sensing/data,12237,0,9
1672301142768,12259,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2948,text,true,,263988,191,2053,2053,http://172.31.37.72/sensing/data,12253,0,2
1672301142772,12256,Microservice-based client with caching,200,OK,client-to-gateway-caching (GET) 1-2951,text,true,,263988,191,2052,2052,http://172.31.37.72/sensing/data,12252,0,11
